,id,name,quality,numOfRatings,department,wouldTakeAgainPercent,difficulty
2582,330425,Minu Tharoor,3.4,51,Cultural Studies,44,2.7
2583,1438775,Colm O'Shea,4.4,41,Writing,89,3.5
2584,741233,Florence Barrau-Adams,4.7,22,Film & Television,100,3.6
2585,67843,Gigliana Melzi,3.6,54,Psychology,24,4.2
2586,2594391,Jennifer McCabe,0.0,0,Film & Television,N/A,0
2587,814507,Bruce Grant,4.0,50,Anthropology,84,3.2
2588,2243141,Jon Freeman,4.2,18,Psychology,85,3.5
2589,2588598,Ariane Fennetaux,2.5,2,Writing,0,3
2590,153330,Jane Stone,4.7,7,Journalism,100,3.6
2591,2043833,Nathaniel Traaseth,3.5,3,Chemistry,0,4.7
2592,2574804,Jennifer Astuto,2.0,1,Psychology,0,4
2593,222303,Shinasi A. Rama,4.4,35,Political Science,56,2.5
2594,2594175,Erika Tullberg,2.0,4,Psychology,25,3
2595,2383037,Alisson Wood,2.0,2,Writing,0,1.5
2596,2636947,Margaret Wright,3.0,1,Computer Science,0,3
2597,1108212,Miranda Holmes-Cerfon,2.0,23,Mathematics,34,4
2598,2725327,Nick Boffi,0.0,0,Mathematics,N/A,0
2599,2725354,Nydia Prishker,0.0,0,Education,N/A,0
2600,2725600,Manuel Viveros,0.0,0,Spanish,100,0
2601,88373,Yunus Tuncel,3.3,54,Social Science,50,2.7
2602,2715706,Hanee Kim,0.0,0,Chemistry,N/A,0
2603,2322479,Gerard Ben Arous,4.0,8,Mathematics,80,3.3
2604,371192,Karl Bardosh,3.9,15,Film,25,1.8
2605,147771,Richard Aronin,4.8,49,Business,100,3.4
2606,2714598,Paul Acquaro,5.0,2,Information Systems,100,3
2607,800900,Zach Udko,4.0,82,Writing,91,3.7
2608,2716849,Amanda Dettmann,5.0,1,English,100,2
2609,2511212,Katherine Lau,3.3,3,Psychology,67,3.3
2610,2473783,David Lamoureux,4.7,12,Economics,100,2.4
2611,989702,Ed Guerrero,3.2,16,Cinema,20,2.5
2612,2718230,Vanessa Smith,0.0,0,Social Work,N/A,0
2613,2470382,Maria Rusche,5.0,1,Film amp Television,100,3
2614,2360451,Adam Pincus,3.3,3,Film amp Television,67,4
2615,1595805,Julie Sloane,2.4,3,Film & Television,0,1.7
2616,763099,Martha Hodes,4.9,12,History,100,2.9
2617,749475,Lourdes Davila,4.7,24,Spanish,89,3.1
2618,719962,MO Ogrodnik,3.5,10,Film & Television,50,2.6
2619,159373,Ronald Callahan,4.0,55,Chemistry,79,2.7
2620,2317715,Michelle McSwiggan Kelly,4.5,13,Writing,94,2.6
2621,1521736,Eduardo Segura,4.2,24,Spanish,91,3
2622,2671832,Suzanne Cope,4.7,3,English,100,2.7
2623,2560682,Ulrich Finkler,1.0,1,Computer Science,0,4
2624,804655,Esteban Tabak,3.1,6,Mathematics,0,3.2
2625,2700260,Kevin Chen,0.0,0,Computer Science,N/A,0
2626,1617236,Leeore Schnairsohn,3.5,29,Writing,55,3.9
2627,2293934,Yoon Jeong Oh,4.7,7,East Asian Studies,38,3.4
2628,592601,Roberto Scarcella-Perino,4.6,27,Italian,100,1.8
2629,1928967,Andrew Lee,3.1,8,History,50,3.4
2630,2719962,Nadine Elhanafi,0.0,0,Liberal Studies,N/A,0
2631,2720490,Sonali Thakkar,0.0,0,English,N/A,0
2632,2720529,Christopher Connolly,0.0,0,Professional Programs,N/A,0
2633,2698333,Gustavo Aguilar,2.5,2,Art,67,2
2634,2720593,Alan Di Sciullo,0.0,0,Real Estate,N/A,0
2635,2720738,Audra Barrow,1.0,1,Real Estate,0,4
2636,2443602,Yury Ustinovskiy,4.6,9,Mathematics,89,3.2
2637,1516092,Julia Robinson,3.5,28,Art History,39,4
2638,2872,Nina D'Alessandro,4.2,64,Music,83,2.1
2639,2066286,Eric Knowles,3.9,12,Psychology,71,2.5
2640,2540784,Christina Squitieri,4.5,6,Literature,84,3
2641,1096044,Enrique del Risco,3.8,10,Spanish,75,2.3
2642,221924,Vera Michaels,3.3,13,Social Science,38,1.6
2643,2365525,Lauren Knickerbocker,4.4,7,Psychology,86,2.3
2644,2138840,Ken Dancyger,2.5,8,Film Television,34,2.9
2645,1904007,Rezarta Bilali,4.2,6,Psychology,100,3
2646,2679864,Carrie Wright,4.0,2,Anthropology amp Geo Sciences,100,2.5
2647,1981759,Massimiliano Bonacchi,4.4,8,Accounting,100,3.4
2648,2603425,Liane Feldman,5.0,2,Hebrew,100,3
2649,345012,Sanford Gordon,3.5,48,Political Science,40,3.4
2650,462900,Jos Lagerweij,3.5,62,Philosophy,58,2.5
2651,2218248,Wenteng Shao,3.7,12,East Asian Studies,80,2.6
2652,20322,Jalal Shatah,4.6,8,Mathematics,100,3.7
2653,2700898,Maria Zilla,5.0,1,Italian,100,3
2654,1820703,Lucas Champollion,4.3,14,Linguistics,100,2
2655,272737,Evan Korth,3.4,49,Computer Science,57,3.4
2656,2233643,Tyson-Lord Gray,2.8,6,Education,34,2.7
2657,2253199,Bijan Pesaran,5.0,1,Neurological Sciences,100,4
2658,2737050,Mario Khreiche,0.0,0,Communication,100,0
2659,1768308,Xiaochen Fan,3.6,20,Economics,72,3.2
2660,976486,Concetta Sebastiani,4.6,42,Italian,96,2.5
2661,2599806,Dja-maa Shepp,1.3,3,Nutrition & Foods,0,4.7
2662,1846316,Ian James,3.8,5,Writing,50,2.4
2663,540816,Bruce Bromley,4.4,82,Writing,90,3
2664,2212785,Wendel Thomas,3.2,10,English,50,4
2665,2304262,Thomas Wendell,3.3,7,Writing,63,3.7
2666,2625870,Annie Huang,1.0,1,Music,0,5
2667,1393515,Patrick Eichenberger,4.1,17,Biology,70,2.5
2668,2726547,Alexandra Vazquez,5.0,1,Performing Arts,100,2
2669,2726551,Blanca Ulloa,0.0,0,Performing Arts,N/A,0
2670,1944835,Akram Esanov,3.0,2,Political Science,100,3.5
2671,2265138,Maria Hodermarska,5.0,2,Interdisciplinary Studies,100,3
2672,2246513,Philip Galdston,1.2,4,Music,0,3.3
2673,1363832,Jen Rodewald,4.3,17,Film & Television,89,2
2674,214242,John Mayher,4.8,12,English,100,2.4
2675,2737971,Zhuo-Cheng Xiao,2.0,1,Mathematics,0,4
2676,2450987,Jonathan Weare,3.8,4,Mathematics,80,4
2677,2738022,Melisa Annis,0.0,0,Writing,N/A,0
2678,2738062,Saumil Singhal,5.0,1,Human Development,100,2
2679,2738073,Eric Endo,0.0,0,Mathematics,N/A,0
2680,928661,Elizabeth Augspach,4.7,26,Spanish,100,3.2
2681,778914,David Dent,3.1,18,Journalism,45,2.4
2682,2556353,Benjamin Peherstorfer,3.0,8,Computer Science,63,4.2
2683,1440053,Mark Sanders,3.4,9,Humanities,50,2.5
2684,258473,Arun Sundararajan,4.2,19,Business,100,2.4
2685,2589367,Sherya Mandel,1.0,2,Social Work,0,1
2686,2710802,Vanessa Manko,5.0,1,Liberal Studies,100,2
2687,2595020,Steven Kelts,4.5,12,Political Science,75,4.2
2688,2695803,Courtney Chatellier,5.0,1,English,100,3
2689,190543,Joseph Salemi,4.4,86,Humanities,96,1.4
2690,2702238,Eugenia (Genia) Naro Maciel,4.7,3,Liberal Studies,100,3.3
2691,1980472,Marc Gershow,3.2,6,Physics,25,3.8
2692,2538702,Jerome Whitington,2.3,3,Anthropology,29,3
2693,2409876,Gwyneth Hartman-McClendon,4.6,16,Political Science,100,2.5
2694,887858,Ernest Davis,2.9,17,Computer Science,62,3.1
2695,1439440,Russell Frank Ferri,2.8,31,Political Science,31,4.2
2696,1889211,Maria Patterson,4.7,13,Business,92,3.2
2697,2701519,Megan Herrold,5.0,3,Liberal Studies,100,2.3
2698,1890399,Jacqueline Reitzes,4.5,21,Writing,96,3.4
2699,784037,Jeff Rubenstein,3.8,35,Hebrew,70,2.9
2700,967654,Eric Klinenberg,4.1,5,Sociology,100,3.2
2701,2693548,Whitney Pow,5.0,1,Gender Studies,100,3
2702,2735693,Avigail Gordon,0.0,0,Psychology,N/A,0
2703,758992,Yanni Kotsonis,4.5,32,History,88,2.6
2704,2735753,Georg Stadler,0.0,0,Mathematics,N/A,0
2705,1818782,Erin Heiser,3.5,20,Writing,58,1.9
2706,1299145,Liina Pylkkanen,2.8,5,Linguistics,50,3.4
2707,1891895,Lori Evans,4.9,8,Psychology,89,2.8
2708,791854,Neal Weiner,4.8,41,Physics,100,2.4
2709,2525903,Gus Xia,4.3,3,Computer Science,67,4.3
2710,1054663,David Fitch,3.7,43,Biology,69,3.5
2711,2736221,Sophia Kalantzakos,0.0,0,Public Policy,N/A,0
2712,2691534,Chloe Greenbaum,0.0,0,Psychology,N/A,0
2713,2685238,Claire Hapke,3.5,2,Psychology,100,2
2714,724968,Tom Beyer,2.1,17,Music,23,2.9
2715,2464987,Dicky Yangzom,2.6,17,Sociology,68,4.7
2716,1832926,Joseph Guadagni,4.8,21,Mathematics,N/A,2.5
2717,2428360,Chris Miles,4.3,21,Mathematics,81,2.8
2718,2682913,David Gresham,5.0,2,Biology,100,3
2719,856777,Nils Froment,4.8,24,French,100,2
2720,2701771,Nilita Vachani,3.5,2,Cinema,100,4
2721,2647402,Amrita Pal,4.5,2,Chemistry,100,1.5
2722,1853102,Elizabeth Stepp,4.3,36,Mathematics,87,2.4
2723,2679400,Hanan Salam,5.0,2,Computer Science,100,2
2724,2701799,Bette Talvacchia,0.0,0,Art History,N/A,0
2725,2382323,Alessandro Barchiesi,3.0,1,Classics,100,2
2726,1272524,D.B. Gilles,3.2,6,Film & Television,50,2.8
2727,2701793,Camilla Boisen,5.0,1,Writing,100,5
2728,2699821,Ricardo Max,5.0,1,Psychology,100,1
2729,1260687,David Foley,3.3,24,Writing,85,3.8
2730,2690496,Federico Pachetti,4.0,1,Arts & Sciences,100,4
2731,1211824,Drew Krause,4.1,34,Music,67,2.6
2732,2302597,Natasha Zaretsky,4.5,20,Writing,90,3.3
2733,555840,Brian Culver,3.9,63,Arts & Sciences,67,2.2
2734,2227993,Tim Kirkpatrick,2.5,4,Film Television,25,1.5
2735,2045415,Karl Smith,1.0,2,Mathematics,0,4
2736,2737820,Carole Symer,0.0,0,Education,N/A,0
2737,1633368,Liora Brosh,3.8,54,Liberal Studies,66,3
2738,2702054,David Brooks,0.0,0,Art,100,0
2739,2601807,Urmila Mohan,5.0,16,Anthropology,100,3.6
2740,1200496,Jennifer Zoble,3.7,18,Writing,73,3.5
2741,2698395,Ronnie Kay,1.0,1,Film & Television,78,5
2742,2522580,Ashish Kohli,3.9,7,Accounting,78,3.3
2743,1622891,James Franco,4.2,20,Film & Television,100,1.6
2744,2092992,Ezequiel Zaidenwerg,4.8,7,Spanish,100,3.2
2745,2144291,Thomas Sugrue,4.2,7,History,67,3.4
2746,1432078,David Oshinsky,1.8,9,History,13,2.8
2747,2496664,Kimberly Thomas,3.8,6,Writing,86,2.2
2748,2738291,Jonathan Everett Banner,0.0,0,Marketing,N/A,0
2749,1705737,Kazue Kurokawa,4.1,15,East Asian Studies,75,2.7
2750,2717132,Linnéa Hussein,5.0,1,Liberal Studies,100,3
2751,2328349,Susan Dodes,2.5,12,Music,42,4.5
2752,2703104,Tony Cho,2.0,1,Accounting,0,3
2753,2426651,Anne Hewitt,5.0,3,Liberal Studies,100,2.7
2754,897689,Stephen Zagor,5.0,11,Nutrition & Foods,100,1.8
2755,1648492,Helen Shaw,4.5,18,Theater,100,3
2756,549114,Eric Ozawa,3.9,41,English,86,3.3
2757,2739284,Erica Mukherjee,0.0,0,Humanities,N/A,0
2758,229689,Robert Bohn,4.3,10,Marketing,0,2.2
2759,1849401,Grant Ginder,4.8,32,Writing,100,3.3
2760,190122,Ulrich Baer,4.7,14,Not Specified,100,2.7
2761,2739209,Hannah Husby,5.0,1,Nutrition & Foods,100,3
2762,2390731,Michael Krimper,4.8,7,French,100,3.7
2763,2231074,Hande Mutlu-Eren,4.0,3,Political Science,100,2
2764,2748093,Joshua Borja,0.0,0,Physics,N/A,0
2765,645366,Julian Cornell,4.5,13,Cinema,100,2.8
2766,2748226,Victor Sierra-Matute,5.0,1,Spanish,100,3
2767,2748314,Marie-Helene Bertino,5.0,1,Writing,100,2
2768,250324,Aurora Wallace,3.4,39,Communication,34,3.1
2769,1808953,Joshua Clayton,4.9,36,Computer Science,100,2.4
2770,2744516,Milo McBride,5.0,1,Engineering,100,3
2771,1095184,Thomas Augst,4.1,13,English,67,2.7
2772,2702457,Katherine Biers,5.0,1,English,50,4
2773,2657020,Gabriella Lindsay,5.0,3,French,100,3.3
2774,2749618,Prita Meier,0.0,0,Art History,N/A,0
2775,2702215,Jiajun Jiao,5.0,3,Mathematics,100,1
2776,1622155,Robert Huddleston,2.4,30,Writing,32,4.1
2777,1999556,Lynn Minnaert,4.6,9,Tourism Management,100,2.6
2778,2542705,Jing Yang,3.0,2,Hospitality,100,3
2779,615600,William Easterly,3.8,5,Economics,67,3.2
2780,2702386,Andrea Paldy,5.0,1,Writing,100,3
2781,2358120,Todd Foley,4.4,5,East Asian Studies,80,2.6
2782,582242,Alfred Bishai,4.4,32,Music,93,2.6
2783,2646897,Aniqa Islam-Nawabi,5.0,2,Social Work,100,2.5
2784,553741,Arthur Tannenbaum,4.4,26,History,100,2.2
2785,499992,Brett Gary,4.5,16,Communication,100,3.3
2786,1360108,Joseph Weiler,4.4,11,Law,90,3.5
2787,319414,Mitchell Stephens,3.7,31,Journalism,42,3.5
2788,1891201,Zhihua An,4.0,25,Chemistry,72,3.1
2789,816596,Tessa West,4.3,26,Psychology,75,1.8
2790,394510,Chiara Marchelli,4.8,19,Italian,84,2.4
2791,2741820,Kiara Saxena,5.0,1,Writing,100,2
2792,2741168,Mingcherng Deng,5.0,2,Accounting,100,3
2793,1755896,Amira Pierce,3.4,22,Writing,86,4
2794,2699100,Keith Kloor,4.8,5,Journalism,100,2.4
2795,788151,Robert Kohn,3.8,18,Mathematics,89,3.8
2796,1854699,Melanie Hackney,3.9,11,French,70,2.8
2797,1029446,Laura Amelio,4.4,16,Spanish,100,3.6
2798,2742728,Gianluca Sgueo,0.0,0,Social Science,N/A,0
2799,746724,Jane Tylus,4.0,10,English,0,2.6
2800,2727159,Islam Hoxha,2.0,1,Engineering,0,4
2801,1278168,Brendan Hogan,4.2,26,Philosophy,88,2.8
2802,396568,Stephen Duncombe,4.5,32,Not Specified,82,3.5
2803,2363634,Duncan Yoon,4.7,3,Interdisciplinary Studies,100,3.7
2804,2743524,Gal Katz,0.0,0,History,100,0
2805,922023,Mitchell Jackson,3.3,31,Writing,60,3.1
2806,141405,Michael Nina,4.9,10,Education,100,3
2807,2607016,Erez Lenchner,2.0,6,Statistics,17,4
2808,2727580,Renyu Zhang,5.0,2,Business,100,4
2809,2744278,Tracy Jo Ingram,0.0,0,Public Policy,N/A,0
2810,563408,Domingo Pinero,3.3,25,Nutrition & Foods,28,4.2
2811,1403825,Eugene Vydrin,4.3,20,Writing,100,2.7
2812,2106055,Valerie Forman,2.7,3,Humanities,34,2.7
2813,1922793,Rebecca Goetz,3.0,10,History,45,3.3
2814,2368080,Joseph Osmundson,3.0,8,Biology,55,4.4
2815,2647407,Li Guo,2.5,7,Data Science,43,4.2
2816,2477384,William Weitzel,4.1,10,Writing,87,3.1
2817,959478,Amal Shehata,4.6,38,Accounting,91,3.3
2818,1114891,Andrew Getzfeld,5.0,19,Psychology,100,2.4
2819,2220326,Elizabeth Przybylinski,5.0,3,Psychology,100,3.3
2820,2753176,Pamela D'Andrea Martinez,5.0,1,Teaching & Learning,100,3
2821,2600744,Naila Atrash,5.0,3,Middle Eastern Studies,75,3
2822,1341548,Amy Wilkinson,4.6,27,Writing,100,2.5
2823,2731450,Jake Feldman,1.0,1,Marketing,0,5
2824,2054180,Edgardo Perez Morales,3.5,1,Latin American Studies,N/A,3
2825,2746319,Adam Wolfsdorf,0.0,0,Education,100,0
2826,2746589,Theodore Waters,5.0,1,Psychology,100,2
2827,1143828,Louise Rice,3.3,20,Art History,58,3.8
2828,2695593,Charles Seife,4.0,1,Journalism,0,3
2829,2069674,Elayne Oliphant,4.4,15,Religious Studies,85,2.9
2830,2750564,Martin Fahrer,0.0,0,Film & Television,N/A,0
2831,1722560,Christopher Dawes,2.6,19,Political Science,46,2.9
2832,2541612,Coral Lumbley,4.8,10,Liberal Studies,100,2.4
2833,2727080,Xiaobo Shui,0.0,0,East Asian Studies,100,0
2834,2745176,Beril Melemetci,4.0,1,Marketing,100,3
2835,2701770,David Britton,5.0,5,Film & Television,100,2.2
2836,384165,Joe Gilford,4.3,14,Film,84,1.5
2837,1536872,Robert Morton,4.2,32,Film & Television,84,2.7
2838,2751157,Naftali Cohen,0.0,0,Engineering,N/A,0
2839,2747502,Shawn Pierre,5.0,1,Game Center,100,3
2840,2486723,Francesco Ferrari,4.0,2,Psychology,34,4
2841,2538046,Avia Tadmor,4.6,7,Writing,78,3.4
2842,2623088,Sarah Louden,5.0,2,Music,100,3.5
2843,2615609,Isaac Bjorke,4.0,6,Economics,100,3.7
2844,2650725,Rajni Bhargava,5.0,1,Middle Eastern Studies,100,2
2845,2287880,Ghada Badawi,4.9,55,Middle Eastern Studies,100,3.1
2846,1984468,Jonathan Goodman,1.9,8,Mathematics,34,4.3
2847,2751929,Cindy Chiu,5.0,1,Business,100,2
2848,2654379,ivan Rasmussen,3.2,9,Political Science,55,4.1
2849,1726761,John Warren,4.2,21,Film & Television,74,1.8
2850,2077218,Olga Kopenkina,1.8,4,American Studies,0,3.8
2851,2070263,Glenn Kenny,4.5,6,Film Television,100,2
2852,1172132,Adrian Mihai,5.0,6,Journalism,100,2.8
2853,2232265,David Ratzan,3.5,8,Classics,63,3.6
2854,1496038,Bruce Meyerson,3.2,20,Writing,38,3.8
2855,298137,Bryan Waterman,4.8,15,English,100,3.2
2856,2718672,Milan Bradonjic,1.0,3,Data Science,0,3.7
2857,2734472,Michael Cohen,1.0,3,Art History,0,1.7
2858,2699600,Sara Partridge,5.0,1,English,100,3
2859,2194565,Raymond Ricketts,2.8,13,English,34,3.9
2860,846736,Shara Bailey,3.1,52,Anthropology,22,4
2861,602007,Evelyn McVeigh,4.9,14,Film,100,2.3
2862,1778042,Noelle Mole,4.1,17,Writing,56,3.8
2863,2655286,Kristobal Sanchez,1.8,4,Social Work,50,4.5
2864,732000,Emily Bauman,3.4,44,English,50,3.5
2865,1786837,Laura Samponaro,4.3,48,Liberal Studies,97,2.9
2866,457435,Martin Reichert,4.5,78,Cultural Studies,100,2.1
2867,2539253,Karen Ralph,3.7,4,Art History,80,3.5
2868,2755352,Ted Hayduk,0.0,0,Statistics,N/A,0
2869,2755559,Abel Navarro,0.0,0,Chemistry,N/A,0
2870,2173496,Cheikhna Diagana,3.4,14,Mathematics,58,3.6
2871,2753186,Paloma Veinstein,5.0,1,Film & Television,100,3
2872,1976229,Jameson Fitzpatrick,4.0,22,Writing,53,3.7
2873,920402,Joe Vallese,3.7,31,Writing,63,3.6
2874,1709089,Erin Mee,1.9,20,Theater,0,3.3
2875,85025,Fred Ulfers,4.0,50,Languages,67,2.2
2876,2753979,Michael Hout,0.0,0,Sociology,N/A,0
2877,2754111,Michael Laskawy,5.0,1,Public Policy,100,3
2878,560988,Jorge Castaneda,4.8,12,Political Science,100,2.6
2879,2754126,Janet Gilbert,0.0,0,Game Center,N/A,0
2880,1862441,Leah Souffrant,3.8,17,Writing,64,3.8
2881,2220754,Frank Reynolds,4.8,4,Film Television,100,2.3
2882,182025,Roberta Newman,3.8,42,Arts & Sciences,70,3.3
2883,2469803,Sumie Okazaki,4.3,6,Psychology,50,2.7
2884,2671099,Barbara Perez Curiel,5.0,1,Spanish,100,3
2885,2525905,Offer Shapir,4.9,10,Finance,92,4.1
2886,803856,Beth MacHlan,3.5,48,Writing,73,3.5
2887,1776202,Cory Plock,4.0,17,Computer Science,78,3.3
2888,1180515,Matthew Leingang,3.8,62,Mathematics,70,3.6
2889,2327918,Alexander Landfair,4.0,9,Writing,89,3.7
2890,2480961,Max Ruben,5.0,1,Theater,100,3
2891,2708479,Heather Dewey-Hagborg,5.0,1,Art & Design,100,1
2892,2705480,Usman Liaquat,4.7,3,Psychology,100,2.3
2893,865081,Jan Plass,3.2,5,Education,N/A,3.2
2894,340951,Peter Meineck,3.8,30,Classics,60,3.4
2895,1546485,Guy Ortolano,4.5,19,History,86,2.9
2896,1104681,Juan Pinon,3.4,15,Communication,78,2.6
2897,2708319,Kathleen Chao,5.0,1,Information Systems,100,4
2898,2754759,Cai Rodrigues-Sherley,0.0,0,Literature,N/A,0
2899,2250797,Joseph Yearous-Algozin,5.0,20,Writing,100,2.5
2900,2749926,Azure Lee,0.0,0,Writing,N/A,0
2901,2754839,Laura Slatkin,0.0,0,Classics,N/A,0
2902,1091273,Carmen King,2.0,23,Linguistics,20,4
2903,2568613,Saadia Lgarch,2.6,8,Computer Science,56,2.9
2904,2661324,Ilaf Elard,2.5,7,Economics,25,4.6
2905,2672698,Alexander Braunegg,5.0,2,German,100,3.5
2906,164710,Lawrence Mead,2.9,25,Political Science,45,3.8
2907,799546,Ethan Youngerman,4.2,30,Writing,90,3.7
2908,2265453,Nikolay Kukushkin,4.3,32,Liberal Studies,84,2.8
2909,2584961,Rishi Krishnamoorthy,5.0,5,Environmental Science,100,1.6
2910,2758544,Lakshika Malwana,0.0,0,Chemistry,N/A,0
2911,2637303,Matthew Hayek,3.2,6,Environmental Science,63,4.2
2912,2334075,J. Huston Mcculloch,2.4,8,Economics,25,3.1
2913,783733,Gary Filadelfo,4.0,8,Music,72,2.1
2914,2699503,Sukbin Lim,3.0,2,Neurological Sciences,50,3
2915,2756527,Mark Kleback,5.0,1,Engineering,100,4
2916,2262820,Joel Rust,2.7,3,Music,34,3
2917,1191313,Enid Zentelis,3.7,10,Film & Television,67,2.9
2918,2756603,Stephanie Beardman,0.0,0,Philosophy,100,0
2919,1901912,Andre Fenton,2.9,31,Neurological Sciences,42,4.2
2920,1712070,Sylvia Sichel,4.6,26,Film & Television,100,2.6
2921,2595153,Charles Glasser,5.0,3,Writing,100,3
2922,1138743,John Archer,3.9,14,English,100,3.4
2923,2339574,Erin Schiller,5.0,1,Art,100,3
2924,2151984,Petra Tosovska,4.7,6,Chemistry,100,3.8
2925,1544984,Marcus Weck,2.7,31,Arts & Sciences,59,4
2926,2187737,Patrick Guédon,3.3,6,French,50,3
2927,2475128,Sarah Sala,4.8,10,Writing,100,3.1
2928,597674,Ifeona Fulani,3.0,26,History,50,2.9
2929,980543,Adriana Bonfield,4.3,16,Italian,84,2.7
2930,2301253,Robert Tuschman,4.8,4,Business,100,3.2
2931,2659581,Raymond Ro,2.0,3,Business,50,2.3
2932,2713048,John Moser,4.4,5,Hospitality,84,3.6
2933,1836770,Lakshmi Soundararajan,1.7,9,Hospitality,25,4.1
2934,2461760,Michael Danilin,5.0,1,Russian Studies,100,3
2935,2542706,Christopher Gaffney,1.8,4,Hospitality,20,3.2
2936,2365930,Ning Su,4.9,17,Information Systems,97,2.3
2937,2354002,Yunior Terry,4.6,7,Music,72,2.3
2938,2754113,Andrew Ragni,5.0,2,Literature,100,2.5
2939,1934835,Jonathan Hall,4.0,10,Music,89,2.5
2940,1546486,Miriam Nyhan,4.5,15,Ethnic Studies,100,2.3
2941,615613,Guillaume Frechette,3.6,9,Economics,50,3.6
2942,388321,Brane Zivkovic,2.8,21,Film,25,2.3
2943,2738323,Kelley Akiya,4.0,1,Health Science,100,3
2944,2759991,Hector Celis,5.0,1,Spanish,100,3
2945,2190976,Marybec Griffin,4.9,32,Health Care Administration,98,2.1
2946,2753146,Karen D'Angelo,1.0,1,Psychology,0,4
2947,2759998,Macayla Donegan,1.0,1,Psychology,0,5
2948,771080,Amy Hosig,4.3,44,Writing,95,3
2949,2652002,David Rosfeld,5.0,5,Film & Television,100,2.8
2950,2157965,Scott Barton,3.3,4,Cultural Studies,60,2.3
2951,2628154,Darshan Thapa,5.0,1,Neurological Sciences,100,2
2952,2703925,Eric Spurlino,1.0,1,Economics,84,1
2953,2717483,Richard Litvin,0.0,0,Film & Television,N/A,0
2954,2587891,Barbara Akum,1.9,11,Biology,48,3.9
2955,2261911,Margaret Mandziuk,3.6,9,Chemistry,55,3.8
2956,2717806,Uta Habbig,0.0,0,German,N/A,0
2957,1797127,Gerard O'Donoghue,4.3,21,English,78,3.5
2958,2007181,Dan Lerner,4.5,16,Psychology,86,2.3
2959,1418695,Christine Rushlow,4.6,9,Biology,88,2.8
2960,2375832,Johannes Lagerweij,3.7,23,Liberal Studies,63,2.9
2961,2354000,Martin Rotemberg,3.9,8,Economics,75,4.2
2962,2234495,Xin Li,3.3,11,East Asian Studies,37,4.1
2963,2254804,Ian Alexander,1.8,23,Communication,18,2.5
2964,2194410,Amber Frost,4.0,3,Writing,67,2.3
2965,1236367,Virgiliu Midrigan,3.0,18,Economics,17,3.1
2966,559895,Avi Giloni,4.8,13,Business,100,2.3
2967,2145533,Anthony Donoghue,3.8,19,Economics,74,3
2968,2757533,Courtney McKnight,4.5,2,Health Care Administration,100,2.5
2969,608953,Clayton Curtis,3.4,38,Psychology,43,3.9
2970,2431886,Julia Payson,5.0,15,Political Science,100,2.4
2971,2425614,Mary Hallenborg,4.7,6,Real Estate,100,2
2972,2718049,Elisabeth Strowick,2.2,5,German,40,3.2
2973,2760666,Bret Gladstone,5.0,1,Writing,100,4
2974,278799,Michael Shenefelt,4.0,78,Philosophy,75,2.6
2975,2653252,Nancy Reale,3.8,4,Liberal Studies,67,4
2976,2278703,Matthew Longabucco,4.0,1,Writing,100,4
2977,1955926,Luke Trusso,4.5,24,Liberal Studies,100,1.7
2978,331856,Steven Brams,2.2,20,Political Science,30,3.9
2979,2372818,Marie Buck,4.8,6,Liberal Studies,100,2.8
2980,1693493,Roxana Julia,3.9,22,Economics,62,2.1
2981,84847,Phil Washburn,3.9,62,Social Science,80,2.8
2982,2630030,Norman Cao,4.5,10,Mathematics,100,3
2983,2409666,Jared Simard,4.5,17,Cultural Studies,95,2.4
2984,2724347,Donna Borak,5.0,4,Journalism,100,2
2985,2759840,David Heeger,5.0,1,Psychology,100,4
2986,2748608,Odi Gonzales,5.0,2,Foreign Languages,100,3
2987,2719605,Danielle Mebert,0.0,0,Film & Television,N/A,0
2988,2719608,Allison Collins,0.0,0,Art & Visual Culture,N/A,0
2989,2326983,Anna-Caroline Prost,4.8,4,French,80,2.5
2990,421913,David Engel,4.7,34,History,82,2.8
2991,2585579,Justin Pargeter,5.0,7,Anthropology,100,1.9
2992,2284195,Radu Iovita,2.9,11,Anthropology,37,3.5
2993,2656385,John Warren Steen,5.0,6,Liberal Studies,100,2.5
2994,482084,Tom Beidelman,2.7,44,Anthropology,N/A,3.1
2995,2648876,Raphael Bemporad,4.0,1,Marketing,0,5
2996,2758502,Hans Taparia,4.0,3,Business,75,3.7
2997,2649181,Nicole Simonelli,2.7,40,International Relations,54,3.2
2998,2532213,Dakota Hernandez,4.8,11,Computer Science,92,2.6
2999,2564553,George Castle,1.0,4,Speech & Hearing Sciences,0,4
3000,780988,Judith Sloan,5.0,14,Interdisciplinary Studies,100,2.7
3001,2722061,Jennifer Shin,3.0,1,Statistics,0,5
3002,1536592,Brian McElree,1.9,10,Psychology,15,3.5
3003,2482292,Leah Vosko,2.0,1,Political Science,0,4
3004,2722187,Stephen Blackburne,0.0,0,Hospitality,N/A,0
3005,2447036,Jonathan Williams,3.0,1,Professional Programs,0,5
3006,2722314,David Yermack,0.0,0,Economics,N/A,0
3007,2722337,Mehrin Tariq,1.5,2,Chemistry,0,3
3008,2603199,Camron Terwilliger,4.6,5,Liberal Studies,80,2.8
3009,1073358,Youngmi Ha,2.9,30,Music,53,2.7
3010,2057507,Cammie Kim Lin,4.9,34,Liberal Studies,100,3.4
3011,2569726,Amaya Rivera,3.0,6,Writing,34,4
